timestamp,open,high,low,close,volume
2026-01-05 10:52:00,99.5539,99.5766,99.5184,99.528,941.4
2026-01-05 10:53:00,99.528,99.5285,99.4591,99.4773,965.1
2026-01-05 10:54:00,99.4773,99.5102,99.4682,99.4929,966.4
2026-01-05 10:55:00,99.4929,99.5092,99.4867,99.5081,885.4
2026-01-05 10:56:00,99.5081,99.517,99.3961,99.405,1080.8
2026-01-05 10:57:00,99.405,99.4843,99.3923,99.4788,920.9
2026-01-05 10:58:00,99.4788,99.5355,99.4753,99.5195,971.5
2026-01-05 10:59:00,99.5195,99.5459,99.5172,99.533,1011.7
2026-01-05 11:00:00,99.533,99.5671,99.5171,99.5521,992.4
2026-01-05 11:01:00,99.5521,99.6374,99.5398,99.6262,993.7
2026-01-05 11:02:00,99.6262,99.6686,99.6063,99.6684,1010.1
2026-01-05 11:03:00,99.6684,99.7188,99.6335,99.7105,1042.8
2026-01-05 11:04:00,99.7105,99.7346,99.6035,99.6103,989.7
2026-01-05 11:05:00,99.6103,99.6999,99.5916,99.6758,1005.4
2026-01-05 11:06:00,99.6758,99.6824,99.6283,99.6361,919.9
2026-01-05 11:07:00,99.6361,99.6708,99.5647,99.5655,1013.8
2026-01-05 11:08:00,99.5655,99.599,99.5634,99.5884,976.4
2026-01-05 11:09:00,99.5884,99.6079,99.5779,99.5999,1038.0
2026-01-05 11:10:00,99.5999,99.6221,99.594,99.6097,991.0
2026-01-05 11:11:00,99.6097,99.6115,99.584,99.5965,1026.1
2026-01-05 11:12:00,99.5965,99.6187,99.4966,99.5316,900.3
2026-01-05 11:13:00,99.5316,99.5734,99.5287,99.5691,966.1
2026-01-05 11:14:00,99.5691,99.6365,99.5488,99.6355,1054.5
2026-01-05 11:15:00,99.6355,99.6444,99.5714,99.5936,1004.6
2026-01-05 11:16:00,99.5936,99.6057,99.5499,99.5757,955.6
2026-01-05 11:17:00,99.5757,99.611,99.5686,99.5954,930.9
2026-01-05 11:18:00,99.5954,99.6093,99.4947,99.5038,993.4
2026-01-05 11:19:00,99.5038,99.5136,99.4439,99.4503,973.3
2026-01-05 11:20:00,99.4503,99.4722,99.4305,99.4668,990.5
2026-01-05 11:21:00,99.4668,99.4828,99.3879,99.3929,982.9
2026-01-05 11:22:00,99.3929,99.4141,99.3877,99.4121,1055.7
2026-01-05 11:23:00,99.4121,99.517,99.4097,99.5159,1097.6
2026-01-05 11:24:00,99.5159,99.5209,99.4733,99.4737,1053.8
2026-01-05 11:25:00,99.4737,99.4975,99.4009,99.432,1015.7
2026-01-05 11:26:00,99.432,99.4364,99.38,99.409,944.1
2026-01-05 11:27:00,99.409,99.4143,99.3548,99.3609,1055.3
2026-01-05 11:28:00,99.3609,99.3795,99.3559,99.3702,985.8
2026-01-05 11:29:00,99.3702,99.3703,99.2741,99.3131,1053.2
2026-01-05 11:30:00,99.3131,99.3861,99.3044,99.3848,1011.2
2026-01-05 11:31:00,99.3848,99.3965,99.3698,99.3763,997.2
2026-01-05 11:32:00,99.3763,99.4258,99.3708,99.4095,957.4
2026-01-05 11:33:00,99.4095,99.4369,99.3955,99.4322,985.7
2026-01-05 11:34:00,99.4322,99.4621,99.393,99.4155,908.4
2026-01-05 11:35:00,99.4155,99.471,99.3929,99.4602,1068.2
2026-01-05 11:36:00,99.4602,99.4965,99.4265,99.433,851.8
2026-01-05 11:37:00,99.433,99.4797,99.4286,99.4563,972.0
2026-01-05 11:38:00,99.4563,99.4682,99.4468,99.452,1005.0
2026-01-05 11:39:00,99.452,99.4655,99.3931,99.4176,1033.4
2026-01-05 11:40:00,99.4176,99.4376,99.3703,99.3732,951.5
2026-01-05 11:41:00,99.3732,99.395,99.3491,99.3511,1070.2
2026-01-05 11:42:00,99.3511,99.4347,99.3369,99.4293,1012.9
2026-01-05 11:43:00,99.4293,99.4754,99.4197,99.4519,977.6
2026-01-05 11:44:00,99.4519,99.5452,99.4401,99.5093,973.1
2026-01-05 11:45:00,99.5093,99.513,99.4653,99.468,915.7
2026-01-05 11:46:00,99.468,99.471,99.4449,99.46,987.3
2026-01-05 11:47:00,99.46,99.4989,99.4517,99.4932,1035.3
2026-01-05 11:48:00,99.4932,99.5962,99.4886,99.5949,1014.8
2026-01-05 11:49:00,99.5949,99.6136,99.53,99.5433,962.3
2026-01-05 11:50:00,99.5433,99.5608,99.5318,99.56,996.5
2026-01-05 11:51:00,99.56,99.5994,99.5502,99.597,1045.0
2026-01-05 11:52:00,99.597,99.6281,99.596,99.6064,1027.4
2026-01-05 11:53:00,99.6064,99.6092,99.5396,99.5614,1013.1
2026-01-05 11:54:00,99.5614,99.6276,99.5559,99.6238,1066.8
2026-01-05 11:55:00,99.6238,99.6282,99.5499,99.566,879.5
2026-01-05 11:56:00,99.566,99.6835,99.5534,99.6658,1035.7
2026-01-05 11:57:00,99.6658,99.7647,99.6621,99.7464,1011.8
2026-01-05 11:58:00,99.7464,99.7656,99.6575,99.6638,1091.1
2026-01-05 11:59:00,99.6638,99.7081,99.6372,99.7044,974.0
2026-01-05 12:00:00,99.7044,99.7236,99.6662,99.6756,1025.8
2026-01-05 12:01:00,99.6756,99.7141,99.6688,99.7026,968.2
2026-01-05 12:02:00,99.7026,99.745,99.6991,99.7295,915.7
2026-01-05 12:03:00,99.7295,99.7639,99.7103,99.7518,928.8
2026-01-05 12:04:00,99.7518,99.7731,99.7301,99.7639,1035.7
2026-01-05 12:05:00,99.7639,99.7696,99.7546,99.7655,978.0
2026-01-05 12:06:00,99.7655,99.7717,99.7184,99.7389,1023.6
2026-01-05 12:07:00,99.7389,99.763,99.58,99.6182,948.0
2026-01-05 12:08:00,99.6182,99.6229,99.5171,99.5214,979.7
2026-01-05 12:09:00,99.5214,99.5301,99.4578,99.4657,990.5
2026-01-05 12:10:00,99.4657,99.5315,99.4631,99.5007,925.3
2026-01-05 12:11:00,99.5007,99.5099,99.4676,99.4936,983.1
2026-01-05 12:12:00,99.4936,99.5213,99.4714,99.474,1008.2
2026-01-05 12:13:00,99.474,99.4829,99.4141,99.4189,1083.4
2026-01-05 12:14:00,99.4189,99.4459,99.414,99.4277,956.5
2026-01-05 12:15:00,99.4277,99.4413,99.4217,99.4268,915.4
2026-01-05 12:16:00,99.4268,99.4511,99.3343,99.3416,995.9
2026-01-05 12:17:00,99.3416,99.3533,99.2092,99.2133,973.9
2026-01-05 12:18:00,99.2133,99.2259,99.1422,99.1475,964.3
2026-01-05 12:19:00,99.1475,99.1743,99.145,99.1685,1119.1
2026-01-05 12:20:00,99.1685,99.2185,99.1607,99.1997,1040.8
2026-01-05 12:21:00,99.1997,99.2116,99.1533,99.1758,978.2
2026-01-05 12:22:00,99.1758,99.1805,99.1509,99.1546,977.1
2026-01-05 12:23:00,99.1546,99.167,99.0302,99.042,1047.6
2026-01-05 12:24:00,99.042,99.0557,98.9908,98.9938,884.0
2026-01-05 12:25:00,98.9938,99.0092,98.9807,98.9815,1055.6
2026-01-05 12:26:00,98.9815,98.9952,98.9244,98.9327,1052.5
2026-01-05 12:27:00,98.9327,98.9653,98.9222,98.9651,988.9
2026-01-05 12:28:00,98.9651,98.9683,98.9463,98.9645,948.2
2026-01-05 12:29:00,98.9645,99.0041,98.9492,98.9988,921.8
2026-01-05 12:30:00,98.9988,99.0894,98.9763,99.0552,995.2
2026-01-05 12:31:00,99.0552,99.1325,99.0437,99.1283,953.9
2026-01-05 12:32:00,99.1283,99.135,99.0714,99.0723,943.0
2026-01-05 12:33:00,99.0723,99.0764,99.0605,99.0629,1027.4
2026-01-05 12:34:00,99.0629,99.1275,99.0292,99.1032,1038.9
2026-01-05 12:35:00,99.1032,99.1779,99.0753,99.1626,1050.1
2026-01-05 12:36:00,99.1626,99.2361,99.1549,99.2092,1005.0
2026-01-05 12:37:00,99.2092,99.2093,99.16,99.1645,981.4
2026-01-05 12:38:00,99.1645,99.2937,99.1475,99.267,949.2
2026-01-05 12:39:00,99.267,99.3193,99.2603,99.3097,954.0
2026-01-05 12:40:00,99.3097,99.3526,99.3001,99.3415,1062.5
2026-01-05 12:41:00,99.3415,99.3427,99.2439,99.2523,1017.0
2026-01-05 12:42:00,99.2523,99.3623,99.2319,99.3364,936.0
2026-01-05 12:43:00,99.3364,99.4041,99.3333,99.4039,1012.8
2026-01-05 12:44:00,99.4039,99.4247,99.3844,99.4238,945.3
2026-01-05 12:45:00,99.4238,99.4507,99.4064,99.4198,997.4
2026-01-05 12:46:00,99.4198,99.4329,99.4167,99.4322,1000.6
2026-01-05 12:47:00,99.4322,99.4434,99.4059,99.4247,945.9
2026-01-05 12:48:00,99.4247,99.471,99.4228,99.4442,1025.6
2026-01-05 12:49:00,99.4442,99.5126,99.4436,99.4972,1049.8
2026-01-05 12:50:00,99.4972,99.5024,99.4373,99.443,957.7
2026-01-05 12:51:00,99.443,99.5,99.4243,99.498,1064.4
2026-01-05 12:52:00,99.498,99.5119,99.4893,99.5089,984.0
2026-01-05 12:53:00,99.5089,99.5183,99.479,99.4837,1012.6
2026-01-05 12:54:00,99.4837,99.5,99.4666,99.4959,979.9
2026-01-05 12:55:00,99.4959,99.5852,99.4641,99.5678,975.9
2026-01-05 12:56:00,99.5678,99.5697,99.566,99.5692,906.9
2026-01-05 12:57:00,99.5692,99.5752,99.4121,99.4356,1060.7
2026-01-05 12:58:00,99.4356,99.4469,99.4032,99.4166,943.6
2026-01-05 12:59:00,99.4166,99.5155,99.4115,99.488,983.7
2026-01-05 13:00:00,99.488,99.516,99.4866,99.4897,1095.3
2026-01-05 13:01:00,99.4897,99.5557,99.477,99.508,1006.6
2026-01-05 13:02:00,99.508,99.5619,99.5007,99.5565,964.6
2026-01-05 13:03:00,99.5565,99.5622,99.5562,99.558,1045.4
2026-01-05 13:04:00,99.558,99.6083,99.548,99.5793,1016.8
2026-01-05 13:05:00,99.5793,99.5801,99.5059,99.5071,950.9
2026-01-05 13:06:00,99.5071,99.5688,99.501,99.5487,965.3
2026-01-05 13:07:00,99.5487,99.5529,99.5312,99.5464,970.8
2026-01-05 13:08:00,99.5464,99.5779,99.517,99.5495,1036.2
2026-01-05 13:09:00,99.5495,99.5511,99.538,99.5385,999.4
2026-01-05 13:10:00,99.5385,99.6025,99.5209,99.5859,1011.3
2026-01-05 13:11:00,99.5859,99.619,99.5794,99.6003,945.3
2026-01-05 13:12:00,99.6003,99.6128,99.5067,99.5151,874.9
2026-01-05 13:13:00,99.5151,99.5217,99.4994,99.517,979.6
2026-01-05 13:14:00,99.517,99.5242,99.4509,99.4739,966.2
2026-01-05 13:15:00,99.4739,99.4813,99.4501,99.479,1019.5
2026-01-05 13:16:00,99.479,99.5854,99.4599,99.5821,968.9
2026-01-05 13:17:00,99.5821,99.5933,99.5223,99.5282,1003.5
2026-01-05 13:18:00,99.5282,99.5431,99.4798,99.4971,1027.8
2026-01-05 13:19:00,99.4971,99.5441,99.4689,99.5236,1071.8
2026-01-05 13:20:00,99.5236,99.5254,99.4717,99.4803,984.1
2026-01-05 13:21:00,99.4803,99.5769,99.474,99.5744,991.7
2026-01-05 13:22:00,99.5744,99.5782,99.5676,99.5781,988.4
2026-01-05 13:23:00,99.5781,99.6652,99.5693,99.6605,1058.3
2026-01-05 13:24:00,99.6605,99.6746,99.6431,99.6561,942.5
2026-01-05 13:25:00,99.6561,99.7078,99.6381,99.7004,1010.6
2026-01-05 13:26:00,99.7004,99.7055,99.6387,99.6827,1014.5
2026-01-05 13:27:00,99.6827,99.7085,99.4935,99.5002,1019.1
2026-01-05 13:28:00,99.5002,99.5109,99.4216,99.4421,1023.9
2026-01-05 13:29:00,99.4421,99.5543,99.436,99.5543,975.8
2026-01-05 13:30:00,99.5543,99.5758,99.5526,99.5608,1080.8
2026-01-05 13:31:00,99.5608,99.5647,99.4814,99.4926,998.2
2026-01-05 13:32:00,99.4926,99.4985,99.491,99.4943,1046.2
2026-01-05 13:33:00,99.4943,99.5401,99.4787,99.5251,1011.2
2026-01-05 13:34:00,99.5251,99.5464,99.4979,99.5045,1055.2
2026-01-05 13:35:00,99.5045,99.508,99.417,99.428,1023.2
2026-01-05 13:36:00,99.428,99.4807,99.423,99.4596,1018.7
2026-01-05 13:37:00,99.4596,99.4727,99.4133,99.4355,984.9
2026-01-05 13:38:00,99.4355,99.5028,99.4302,99.5012,1089.7
2026-01-05 13:39:00,99.5012,99.5092,99.4888,99.5073,1038.3
2026-01-05 13:40:00,99.5073,99.5135,99.4613,99.4708,997.0
2026-01-05 13:41:00,99.4708,99.4979,99.4652,99.4878,1000.1
2026-01-05 13:42:00,99.4878,99.5253,99.4662,99.5067,1037.8
2026-01-05 13:43:00,99.5067,99.5224,99.4087,99.424,975.0
2026-01-05 13:44:00,99.424,99.429,99.401,99.4103,1002.6
2026-01-05 13:45:00,99.4103,99.4322,99.4011,99.4261,1017.0
2026-01-05 13:46:00,99.4261,99.4588,99.4073,99.4079,894.6
2026-01-05 13:47:00,99.4079,99.478,99.4048,99.4602,999.8
2026-01-05 13:48:00,99.4602,99.4923,99.4601,99.4844,975.0
2026-01-05 13:49:00,99.4844,99.4965,99.4464,99.4565,1049.3
2026-01-05 13:50:00,99.4565,99.5157,99.455,99.5052,952.3
2026-01-05 13:51:00,99.5052,99.5133,99.4541,99.4623,961.9
2026-01-05 13:52:00,99.4623,99.5028,99.4592,99.4841,952.2
2026-01-05 13:53:00,99.4841,99.627,99.4621,99.6064,1005.5
2026-01-05 13:54:00,99.6064,99.6287,99.5997,99.6269,1007.5
2026-01-05 13:55:00,99.6269,99.7065,99.61,99.6996,992.3
2026-01-05 13:56:00,99.6996,99.7157,99.6898,99.6966,967.8
2026-01-05 13:57:00,99.6966,99.6996,99.676,99.6928,1072.3
2026-01-05 13:58:00,99.6928,99.7065,99.6097,99.6131,988.5
2026-01-05 13:59:00,99.6131,99.7624,99.5916,99.7536,1066.0
2026-01-05 14:00:00,99.7536,99.7601,99.7451,99.746,1012.2
2026-01-05 14:01:00,99.746,99.767,99.7025,99.7256,1005.5
2026-01-05 14:02:00,99.7256,99.7346,99.7116,99.7118,1032.7
2026-01-05 14:03:00,99.7118,99.7306,99.6934,99.7208,1039.7
2026-01-05 14:04:00,99.7208,99.7601,99.7022,99.7455,1079.0
2026-01-05 14:05:00,99.7455,99.7852,99.7377,99.7762,1056.5
2026-01-05 14:06:00,99.7762,99.8316,99.7643,99.8113,945.1
2026-01-05 14:07:00,99.8113,99.8756,99.8072,99.8533,1065.2
2026-01-05 14:08:00,99.8533,99.8548,99.8401,99.8413,942.4
2026-01-05 14:09:00,99.8413,99.8465,99.8084,99.8232,1056.7
2026-01-05 14:10:00,99.8232,99.8346,99.8197,99.8233,1022.5
2026-01-05 14:11:00,99.8233,99.8499,99.8084,99.8098,990.8
2026-01-05 14:12:00,99.8098,99.8232,99.701,99.705,987.8
2026-01-05 14:13:00,99.705,99.7765,99.6856,99.774,965.7
2026-01-05 14:14:00,99.774,99.7772,99.774,99.7759,1003.1
2026-01-05 14:15:00,99.7759,99.8059,99.6518,99.6599,1085.9
2026-01-05 14:16:00,99.6599,99.7015,99.6542,99.6944,1000.7
2026-01-05 14:17:00,99.6944,99.7487,99.68,99.7459,1051.0
2026-01-05 14:18:00,99.7459,99.7564,99.7162,99.7179,1013.6
2026-01-05 14:19:00,99.7179,99.8283,99.6966,99.7915,1000.1
2026-01-05 14:20:00,99.7915,99.7953,99.7507,99.7734,940.6
2026-01-05 14:21:00,99.7734,99.8102,99.7033,99.7303,950.7
2026-01-05 14:22:00,99.7303,99.7476,99.6835,99.7121,979.4
2026-01-05 14:23:00,99.7121,99.7134,99.6382,99.6622,994.2
2026-01-05 14:24:00,99.6622,99.6752,99.656,99.6697,961.9
2026-01-05 14:25:00,99.6697,99.7244,99.6602,99.7124,934.0
2026-01-05 14:26:00,99.7124,99.7172,99.6381,99.6436,999.5
2026-01-05 14:27:00,99.6436,99.6666,99.6214,99.6365,1030.6
2026-01-05 14:28:00,99.6365,99.7031,99.6071,99.674,987.2
2026-01-05 14:29:00,99.674,99.6963,99.6118,99.6277,938.6
2026-01-05 14:30:00,99.6277,99.634,99.6019,99.6034,933.9
2026-01-05 14:31:00,99.6034,99.6141,99.5565,99.5697,967.5
2026-01-05 14:32:00,99.5697,99.5979,99.5624,99.5846,1114.1
2026-01-05 14:33:00,99.5846,99.6243,99.5282,99.5489,990.7
2026-01-05 14:34:00,99.5489,99.5668,99.4165,99.4364,909.5
2026-01-05 14:35:00,99.4364,99.5071,99.4247,99.5009,997.8
2026-01-05 14:36:00,99.5009,99.5381,99.4923,99.5271,955.0
2026-01-05 14:37:00,99.5271,99.5637,99.5103,99.5554,1028.0
2026-01-05 14:38:00,99.5554,99.5647,99.5436,99.5598,940.8
2026-01-05 14:39:00,99.5598,99.5976,99.5365,99.5883,1001.3
2026-01-05 14:40:00,99.5883,99.6135,99.5303,99.5382,1063.8
2026-01-05 14:41:00,99.5382,99.5478,99.5111,99.5416,1052.2
2026-01-05 14:42:00,99.5416,99.5561,99.4409,99.4637,991.4
2026-01-05 14:43:00,99.4637,99.4896,99.4542,99.4788,960.2
2026-01-05 14:44:00,99.4788,99.5049,99.4696,99.4768,1038.7
2026-01-05 14:45:00,99.4768,99.4936,99.4701,99.4817,1050.0
2026-01-05 14:46:00,99.4817,99.4942,99.466,99.4759,997.5
2026-01-05 14:47:00,99.4759,99.5287,99.4542,99.5056,1032.5
2026-01-05 14:48:00,99.5056,99.5336,99.5053,99.5243,981.3
2026-01-05 14:49:00,99.5243,99.6107,99.521,99.6053,970.0
2026-01-05 14:50:00,99.6053,99.6355,99.4848,99.4967,1059.7
2026-01-05 14:51:00,99.4967,99.5291,99.4964,99.5093,1003.0
2026-01-05 14:52:00,99.5093,99.553,99.5027,99.5505,1100.2
2026-01-05 14:53:00,99.5505,99.5543,99.4313,99.444,980.3
2026-01-05 14:54:00,99.444,99.4614,99.3965,99.4109,921.2
2026-01-05 14:55:00,99.4109,99.4201,99.2954,99.3067,1002.7
2026-01-05 14:56:00,99.3067,99.3217,99.1642,99.1827,987.4
2026-01-05 14:57:00,99.1827,99.2004,99.1532,99.1653,861.1
2026-01-05 14:58:00,99.1653,99.194,99.1378,99.1855,966.2
2026-01-05 14:59:00,99.1855,99.2266,99.1676,99.2043,989.9
2026-01-05 15:00:00,99.2043,99.2046,99.1528,99.1763,962.0
2026-01-05 15:01:00,99.1763,99.229,99.1524,99.2246,1011.4
2026-01-05 15:02:00,99.2246,99.2899,99.2085,99.2617,993.8
2026-01-05 15:03:00,99.2617,99.2814,99.2338,99.2752,1043.8
2026-01-05 15:04:00,99.2752,99.3488,99.272,99.3081,1023.4
2026-01-05 15:05:00,99.3081,99.3361,99.3002,99.3295,960.1
2026-01-05 15:06:00,99.3295,99.4499,99.3185,99.445,948.4
2026-01-05 15:07:00,99.445,99.4488,99.4311,99.4396,1045.8
2026-01-05 15:08:00,99.4396,99.4859,99.4326,99.4572,935.4
2026-01-05 15:09:00,99.4572,99.4633,99.428,99.4318,981.2
2026-01-05 15:10:00,99.4318,99.5037,99.4189,99.4777,981.1
2026-01-05 15:11:00,99.4777,99.5134,99.4577,99.4965,981.0
2026-01-05 15:12:00,99.4965,99.5672,99.4841,99.5445,1062.3
2026-01-05 15:13:00,99.5445,99.5448,99.4587,99.4642,1020.2
2026-01-05 15:14:00,99.4642,99.4774,99.4421,99.4731,1027.8
2026-01-05 15:15:00,99.4731,99.4778,99.3273,99.3297,1061.3
2026-01-05 15:16:00,99.3297,99.3532,99.3134,99.3344,912.4
2026-01-05 15:17:00,99.3344,99.3445,99.2665,99.2886,1016.8
2026-01-05 15:18:00,99.2886,99.3398,99.2607,99.3118,972.9
2026-01-05 15:19:00,99.3118,99.3204,99.2815,99.3026,1030.1
2026-01-05 15:20:00,99.3026,99.3057,99.2791,99.2864,1059.1
2026-01-05 15:21:00,99.2864,99.325,99.2767,99.3212,971.0
2026-01-05 15:22:00,99.3212,99.3531,99.2877,99.3468,999.6
2026-01-05 15:23:00,99.3468,99.4304,99.334,99.4099,921.6
2026-01-05 15:24:00,99.4099,99.4742,99.4095,99.4596,1111.5
2026-01-05 15:25:00,99.4596,99.4655,99.4282,99.4492,989.1
2026-01-05 15:26:00,99.4492,99.4615,99.3898,99.4036,1009.1
2026-01-05 15:27:00,99.4036,99.4449,99.3897,99.4409,1032.7
2026-01-05 15:28:00,99.4409,99.4444,99.3579,99.3591,956.6
2026-01-05 15:29:00,99.3591,99.3778,99.1945,99.2113,978.0
2026-01-05 15:30:00,99.2113,99.2502,99.1897,99.2294,966.8
2026-01-05 15:31:00,99.2294,99.2787,99.2066,99.2439,992.8
2026-01-05 15:32:00,99.2439,99.2487,99.2065,99.2142,984.7
2026-01-05 15:33:00,99.2142,99.2362,99.1927,99.1944,994.7
2026-01-05 15:34:00,99.1944,99.2257,99.1891,99.199,1115.0
2026-01-05 15:35:00,99.199,99.2118,99.1558,99.1627,1048.1
2026-01-05 15:36:00,99.1627,99.184,99.1423,99.1648,1049.4
2026-01-05 15:37:00,99.1648,99.1664,99.0595,99.0764,928.6
2026-01-05 15:38:00,99.0764,99.0792,98.9609,98.9633,999.3
2026-01-05 15:39:00,98.9633,98.9692,98.8649,98.8905,1104.8
2026-01-05 15:40:00,98.8905,98.9204,98.8855,98.9187,1022.5
2026-01-05 15:41:00,98.9187,98.9318,98.8576,98.8782,1038.9
2026-01-05 15:42:00,98.8782,98.8964,98.8778,98.8871,1016.4
2026-01-05 15:43:00,98.8871,98.8924,98.817,98.8335,968.9
2026-01-05 15:44:00,98.8335,98.8442,98.7583,98.776,1016.1
2026-01-05 15:45:00,98.776,98.7959,98.7398,98.7448,971.7
2026-01-05 15:46:00,98.7448,98.8013,98.7442,98.7697,989.4
