timestamp,open,high,low,close,volume
2025-01-02 10:11:00,100.42,100.82,100.02,100.42,1050
2025-01-02 10:12:00,100.47,100.87,100.07,100.47,1100
2025-01-02 10:13:00,100.44,100.84,100.04,100.44,1150
2025-01-02 10:14:00,100.49,100.89,100.09,100.49,1200
2025-01-02 10:15:00,100.46,100.86,100.06,100.46,1000
2025-01-02 10:16:00,100.51,100.91,100.11,100.51,1050
2025-01-02 10:17:00,100.48,100.88,100.08,100.48,1100
2025-01-02 10:18:00,100.53,100.93,100.13,100.53,1150
2025-01-02 10:19:00,100.5,100.9,100.1,100.5,1200
2025-01-02 10:20:00,100.55,100.95,100.15,100.55,1000
2025-01-02 10:21:00,100.52,100.92,100.12,100.52,1050
2025-01-02 10:22:00,100.57,100.97,100.17,100.57,1100
2025-01-02 10:23:00,97.57,97.97,97.17,97.57,1150
2025-01-02 10:24:00,97.62,98.02,97.22,97.62,6000
2025-01-02 10:25:00,97.59,97.99,97.19,97.59,1000
2025-01-02 10:26:00,97.64,98.04,97.24,97.64,1050
2025-01-02 10:27:00,97.61,98.01,97.21,97.61,1100
2025-01-02 10:28:00,97.66,98.06,97.26,97.66,1150
2025-01-02 10:29:00,97.63,98.03,97.23,97.63,1200
2025-01-02 10:30:00,97.68,98.08,97.28,97.68,1000
2025-01-02 10:31:00,97.65,98.05,97.25,97.65,1050
2025-01-02 10:32:00,97.7,98.1,97.3,97.7,1100
2025-01-02 10:33:00,97.67,98.07,97.27,97.67,1150
2025-01-02 10:34:00,97.72,98.12,97.32,97.72,1200
2025-01-02 10:35:00,97.69,98.09,97.29,97.69,1000
2025-01-02 10:36:00,97.74,98.14,97.34,97.74,1050
2025-01-02 10:37:00,101.24,101.64,100.84,101.24,1100
2025-01-02 10:38:00,101.29,101.69,100.89,101.29,1150
2025-01-02 10:39:00,101.26,101.66,100.86,101.26,1200
2025-01-02 10:40:00,101.31,101.71,100.91,101.31,1000
2025-01-02 10:41:00,101.28,101.68,100.88,101.28,1050
2025-01-02 10:42:00,101.33,101.73,100.93,101.33,1100
2025-01-02 10:43:00,101.3,101.7,100.9,101.3,1150
2025-01-02 10:44:00,101.35,101.75,100.95,101.35,1200
2025-01-02 10:45:00,101.32,101.72,100.92,101.32,1000
2025-01-02 10:46:00,101.37,101.77,100.97,101.37,1050
2025-01-02 10:47:00,101.34,101.74,100.94,101.34,1100
2025-01-02 10:48:00,101.39,101.79,100.99,101.39,1150
2025-01-02 10:49:00,101.36,101.76,100.96,101.36,1200
2025-01-02 10:50:00,101.41,101.81,101.01,101.41,1000
2025-01-02 10:51:00,101.38,101.78,100.98,101.38,1050
2025-01-02 10:52:00,101.43,101.83,101.03,101.43,1100
2025-01-02 10:53:00,101.4,101.8,101.0,101.4,1150
2025-01-02 10:54:00,101.45,101.85,101.05,101.45,1200
2025-01-02 10:55:00,101.42,101.82,101.02,101.42,1000
2025-01-02 10:56:00,101.47,101.87,101.07,101.47,1050
2025-01-02 10:57:00,101.44,101.84,101.04,101.44,1100
2025-01-02 10:58:00,101.49,101.89,101.09,101.49,1150
2025-01-02 10:59:00,101.46,101.86,101.06,101.46,1200
2025-01-02 11:00:00,101.51,101.91,101.11,101.51,1000
2025-01-02 11:01:00,101.48,101.88,101.08,101.48,1050
2025-01-02 11:02:00,101.53,101.93,101.13,101.53,1100
2025-01-02 11:03:00,101.5,101.9,101.1,101.5,1150
2025-01-02 11:04:00,101.55,101.95,101.15,101.55,1200
2025-01-02 11:05:00,101.52,101.92,101.12,101.52,1000
2025-01-02 11:06:00,101.57,101.97,101.17,101.57,1050
2025-01-02 11:07:00,101.54,101.94,101.14,101.54,1100
2025-01-02 11:08:00,101.59,101.99,101.19,101.59,1150
2025-01-02 11:09:00,101.56,101.96,101.16,101.56,1200
2025-01-02 11:10:00,101.61,102.01,101.21,101.61,1000
2025-01-02 11:11:00,101.58,101.98,101.18,101.58,1050
2025-01-02 11:12:00,101.63,102.03,101.23,101.63,1100
2025-01-02 11:13:00,101.6,102.0,101.2,101.6,1150
2025-01-02 11:14:00,101.65,102.05,101.25,101.65,1200
2025-01-02 11:15:00,101.62,102.02,101.22,101.62,1000
2025-01-02 11:16:00,98.62,99.02,98.22,98.62,1050
2025-01-02 11:17:00,98.59,98.99,98.19,98.59,6000
2025-01-02 11:18:00,98.64,99.04,98.24,98.64,1150
2025-01-02 11:19:00,98.61,99.01,98.21,98.61,1200
2025-01-02 11:20:00,98.66,99.06,98.26,98.66,1000
2025-01-02 11:21:00,98.63,99.03,98.23,98.63,1050
2025-01-02 11:22:00,98.68,99.08,98.28,98.68,1100
2025-01-02 11:23:00,98.65,99.05,98.25,98.65,1150
2025-01-02 11:24:00,98.7,99.1,98.3,98.7,1200
2025-01-02 11:25:00,98.67,99.07,98.27,98.67,1000
2025-01-02 11:26:00,98.72,99.12,98.32,98.72,1050
2025-01-02 11:27:00,98.69,99.09,98.29,98.69,1100
2025-01-02 11:28:00,98.74,99.14,98.34,98.74,1150
2025-01-02 11:29:00,98.71,99.11,98.31,98.71,1200
2025-01-02 11:30:00,98.76,99.16,98.36,98.76,1000
2025-01-02 11:31:00,98.73,99.13,98.33,98.73,1050
2025-01-02 11:32:00,98.78,99.18,98.38,98.78,1100
2025-01-02 11:33:00,98.75,99.15,98.35,98.75,1150
2025-01-02 11:34:00,98.8,99.2,98.4,98.8,1200
2025-01-02 11:35:00,98.77,99.17,98.37,98.77,1000
2025-01-02 11:36:00,98.82,99.22,98.42,98.82,1050
2025-01-02 11:37:00,98.79,99.19,98.39,98.79,1100
2025-01-02 11:38:00,98.84,99.24,98.44,98.84,1150
2025-01-02 11:39:00,98.81,99.21,98.41,98.81,1200
2025-01-02 11:40:00,98.86,99.26,98.46,98.86,1000
2025-01-02 11:41:00,98.83,99.23,98.43,98.83,1050
2025-01-02 11:42:00,98.88,99.28,98.48,98.88,1100
2025-01-02 11:43:00,98.85,99.25,98.45,98.85,1150
2025-01-02 11:44:00,102.35,102.75,101.95,102.35,1200
2025-01-02 11:45:00,102.32,102.72,101.92,102.32,1000
2025-01-02 11:46:00,102.37,102.77,101.97,102.37,1050
2025-01-02 11:47:00,102.34,102.74,101.94,102.34,1100
2025-01-02 11:48:00,102.39,102.79,101.99,102.39,1150
2025-01-02 11:49:00,102.36,102.76,101.96,102.36,1200
2025-01-02 11:50:00,102.41,102.81,102.01,102.41,1000
2025-01-02 11:51:00,102.38,102.78,101.98,102.38,1050
2025-01-02 11:52:00,102.43,102.83,102.03,102.43,1100
2025-01-02 11:53:00,102.4,102.8,102.0,102.4,1150
2025-01-02 11:54:00,102.45,102.85,102.05,102.45,1200
2025-01-02 11:55:00,102.42,102.82,102.02,102.42,1000
2025-01-02 11:56:00,102.47,102.87,102.07,102.47,1050
2025-01-02 11:57:00,102.44,102.84,102.04,102.44,1100
2025-01-02 11:58:00,102.49,102.89,102.09,102.49,1150
2025-01-02 11:59:00,102.46,102.86,102.06,102.46,1200
2025-01-02 12:00:00,102.51,102.91,102.11,102.51,1000
2025-01-02 12:01:00,102.48,102.88,102.08,102.48,1050
2025-01-02 12:02:00,102.53,102.93,102.13,102.53,1100
2025-01-02 12:03:00,102.5,102.9,102.1,102.5,1150
2025-01-02 12:04:00,102.55,102.95,102.15,102.55,1200
2025-01-02 12:05:00,102.52,102.92,102.12,102.52,1000
2025-01-02 12:06:00,102.57,102.97,102.17,102.57,1050
2025-01-02 12:07:00,102.54,102.94,102.14,102.54,1100
2025-01-02 12:08:00,102.59,102.99,102.19,102.59,1150
2025-01-02 12:09:00,99.59,99.99,99.19,99.59,1200
2025-01-02 12:10:00,99.64,100.04,99.24,99.64,6000
2025-01-02 12:11:00,99.61,100.01,99.21,99.61,1050
2025-01-02 12:12:00,99.66,100.06,99.26,99.66,1100
2025-01-02 12:13:00,99.63,100.03,99.23,99.63,1150
2025-01-02 12:14:00,99.68,100.08,99.28,99.68,1200
2025-01-02 12:15:00,99.65,100.05,99.25,99.65,1000
2025-01-02 12:16:00,99.7,100.1,99.3,99.7,1050
2025-01-02 12:17:00,99.67,100.07,99.27,99.67,1100
2025-01-02 12:18:00,99.72,100.12,99.32,99.72,1150
2025-01-02 12:19:00,99.69,100.09,99.29,99.69,1200
2025-01-02 12:20:00,99.74,100.14,99.34,99.74,1000
2025-01-02 12:21:00,99.71,100.11,99.31,99.71,1050
2025-01-02 12:22:00,99.76,100.16,99.36,99.76,1100
2025-01-02 12:23:00,99.73,100.13,99.33,99.73,1150
2025-01-02 12:24:00,99.78,100.18,99.38,99.78,1200
2025-01-02 12:25:00,99.75,100.15,99.35,99.75,1000
2025-01-02 12:26:00,99.8,100.2,99.4,99.8,1050
2025-01-02 12:27:00,99.77,100.17,99.37,99.77,1100
2025-01-02 12:28:00,99.82,100.22,99.42,99.82,1150
2025-01-02 12:29:00,99.79,100.19,99.39,99.79,1200
2025-01-02 12:30:00,99.84,100.24,99.44,99.84,1000
2025-01-02 12:31:00,99.81,100.21,99.41,99.81,1050
2025-01-02 12:32:00,99.86,100.26,99.46,99.86,1100
2025-01-02 12:33:00,99.83,100.23,99.43,99.83,1150
2025-01-02 12:34:00,99.88,100.28,99.48,99.88,1200
2025-01-02 12:35:00,99.85,100.25,99.45,99.85,1000
2025-01-02 12:36:00,99.9,100.3,99.5,99.9,1050
2025-01-02 12:37:00,99.87,100.27,99.47,99.87,1100
2025-01-02 12:38:00,99.92,100.32,99.52,99.92,1150
2025-01-02 12:39:00,99.89,100.29,99.49,99.89,1200
2025-01-02 12:40:00,99.94,100.34,99.54,99.94,1000
2025-01-02 12:41:00,99.91,100.31,99.51,99.91,1050
2025-01-02 12:42:00,99.96,100.36,99.56,99.96,1100
2025-01-02 12:43:00,99.93,100.33,99.53,99.93,1150
2025-01-02 12:44:00,99.98,100.38,99.58,99.98,1200
2025-01-02 12:45:00,99.95,100.35,99.55,99.95,1000
2025-01-02 12:46:00,100.0,100.4,99.6,100.0,1050
2025-01-02 12:47:00,99.97,100.37,99.57,99.97,1100
2025-01-02 12:48:00,100.02,100.42,99.62,100.02,1150
2025-01-02 12:49:00,99.99,100.39,99.59,99.99,1200
2025-01-02 12:50:00,100.04,100.44,99.64,100.04,1000
2025-01-02 12:51:00,103.54,103.94,103.14,103.54,1050
2025-01-02 12:52:00,103.59,103.99,103.19,103.59,1100
2025-01-02 12:53:00,103.56,103.96,103.16,103.56,1150
2025-01-02 12:54:00,103.61,104.01,103.21,103.61,1200
2025-01-02 12:55:00,103.58,103.98,103.18,103.58,1000
2025-01-02 12:56:00,103.63,104.03,103.23,103.63,1050
2025-01-02 12:57:00,103.6,104.0,103.2,103.6,1100
2025-01-02 12:58:00,103.65,104.05,103.25,103.65,1150
2025-01-02 12:59:00,103.62,104.02,103.22,103.62,1200
2025-01-02 13:00:00,103.67,104.07,103.27,103.67,1000
2025-01-02 13:01:00,103.64,104.04,103.24,103.64,1050
2025-01-02 13:02:00,100.64,101.04,100.24,100.64,1100
2025-01-02 13:03:00,100.61,101.01,100.21,100.61,6000
2025-01-02 13:04:00,100.66,101.06,100.26,100.66,1200
2025-01-02 13:05:00,100.63,101.03,100.23,100.63,1000
2025-01-02 13:06:00,100.68,101.08,100.28,100.68,1050
2025-01-02 13:07:00,100.65,101.05,100.25,100.65,1100
2025-01-02 13:08:00,100.7,101.1,100.3,100.7,1150
2025-01-02 13:09:00,100.67,101.07,100.27,100.67,1200
2025-01-02 13:10:00,100.72,101.12,100.32,100.72,1000
2025-01-02 13:11:00,100.69,101.09,100.29,100.69,1050
2025-01-02 13:12:00,100.74,101.14,100.34,100.74,1100
2025-01-02 13:13:00,100.71,101.11,100.31,100.71,1150
2025-01-02 13:14:00,100.76,101.16,100.36,100.76,1200
2025-01-02 13:15:00,100.73,101.13,100.33,100.73,1000
2025-01-02 13:16:00,100.78,101.18,100.38,100.78,1050
2025-01-02 13:17:00,100.75,101.15,100.35,100.75,1100
2025-01-02 13:18:00,100.8,101.2,100.4,100.8,1150
2025-01-02 13:19:00,100.77,101.17,100.37,100.77,1200
2025-01-02 13:20:00,100.82,101.22,100.42,100.82,1000
2025-01-02 13:21:00,100.79,101.19,100.39,100.79,1050
2025-01-02 13:22:00,100.84,101.24,100.44,100.84,1100
2025-01-02 13:23:00,100.81,101.21,100.41,100.81,1150
2025-01-02 13:24:00,100.86,101.26,100.46,100.86,1200
2025-01-02 13:25:00,100.83,101.23,100.43,100.83,1000
2025-01-02 13:26:00,100.88,101.28,100.48,100.88,1050
2025-01-02 13:27:00,100.85,101.25,100.45,100.85,1100
2025-01-02 13:28:00,100.9,101.3,100.5,100.9,1150
2025-01-02 13:29:00,100.87,101.27,100.47,100.87,1200
2025-01-02 13:30:00,100.92,101.32,100.52,100.92,1000
2025-01-02 13:31:00,100.89,101.29,100.49,100.89,1050
2025-01-02 13:32:00,100.94,101.34,100.54,100.94,1100
2025-01-02 13:33:00,100.91,101.31,100.51,100.91,1150
2025-01-02 13:34:00,100.96,101.36,100.56,100.96,1200
2025-01-02 13:35:00,100.93,101.33,100.53,100.93,1000
2025-01-02 13:36:00,100.98,101.38,100.58,100.98,1050
2025-01-02 13:37:00,100.95,101.35,100.55,100.95,1100
2025-01-02 13:38:00,101.0,101.4,100.6,101.0,1150
2025-01-02 13:39:00,100.97,101.37,100.57,100.97,1200
2025-01-02 13:40:00,101.02,101.42,100.62,101.02,1000
2025-01-02 13:41:00,100.99,101.39,100.59,100.99,1050
2025-01-02 13:42:00,101.04,101.44,100.64,101.04,1100
2025-01-02 13:43:00,101.01,101.41,100.61,101.01,1150
2025-01-02 13:44:00,101.06,101.46,100.66,101.06,1200
2025-01-02 13:45:00,101.03,101.43,100.63,101.03,1000
2025-01-02 13:46:00,101.08,101.48,100.68,101.08,1050
2025-01-02 13:47:00,101.05,101.45,100.65,101.05,1100
2025-01-02 13:48:00,101.1,101.5,100.7,101.1,1150
2025-01-02 13:49:00,101.07,101.47,100.67,101.07,1200
2025-01-02 13:50:00,101.12,101.52,100.72,101.12,1000
2025-01-02 13:51:00,101.09,101.49,100.69,101.09,1050
2025-01-02 13:52:00,101.14,101.54,100.74,101.14,1100
2025-01-02 13:53:00,101.11,101.51,100.71,101.11,1150
2025-01-02 13:54:00,101.16,101.56,100.76,101.16,1200
2025-01-02 13:55:00,98.16,98.56,97.76,98.16,1000
2025-01-02 13:56:00,98.21,98.61,97.81,98.21,6000
2025-01-02 13:57:00,98.18,98.58,97.78,98.18,1100
2025-01-02 13:58:00,101.68,102.08,101.28,101.68,1150
2025-01-02 13:59:00,101.65,102.05,101.25,101.65,1200
2025-01-02 14:00:00,101.7,102.1,101.3,101.7,1000
2025-01-02 14:01:00,101.67,102.07,101.27,101.67,1050
2025-01-02 14:02:00,101.72,102.12,101.32,101.72,1100
2025-01-02 14:03:00,101.69,102.09,101.29,101.69,1150
2025-01-02 14:04:00,101.74,102.14,101.34,101.74,1200
2025-01-02 14:05:00,101.71,102.11,101.31,101.71,1000
2025-01-02 14:06:00,101.76,102.16,101.36,101.76,1050
2025-01-02 14:07:00,101.73,102.13,101.33,101.73,1100
2025-01-02 14:08:00,101.78,102.18,101.38,101.78,1150
2025-01-02 14:09:00,101.75,102.15,101.35,101.75,1200
2025-01-02 14:10:00,101.8,102.2,101.4,101.8,1000
2025-01-02 14:11:00,101.77,102.17,101.37,101.77,1050
2025-01-02 14:12:00,101.82,102.22,101.42,101.82,1100
2025-01-02 14:13:00,101.79,102.19,101.39,101.79,1150
2025-01-02 14:14:00,101.84,102.24,101.44,101.84,1200
2025-01-02 14:15:00,101.81,102.21,101.41,101.81,1000
2025-01-02 14:16:00,101.86,102.26,101.46,101.86,1050
2025-01-02 14:17:00,101.83,102.23,101.43,101.83,1100
2025-01-02 14:18:00,101.88,102.28,101.48,101.88,1150
2025-01-02 14:19:00,101.85,102.25,101.45,101.85,1200
2025-01-02 14:20:00,101.9,102.3,101.5,101.9,1000
2025-01-02 14:21:00,101.87,102.27,101.47,101.87,1050
2025-01-02 14:22:00,101.92,102.32,101.52,101.92,1100
2025-01-02 14:23:00,101.89,102.29,101.49,101.89,1150
2025-01-02 14:24:00,101.94,102.34,101.54,101.94,1200
2025-01-02 14:25:00,101.91,102.31,101.51,101.91,1000
2025-01-02 14:26:00,101.96,102.36,101.56,101.96,1050
2025-01-02 14:27:00,101.93,102.33,101.53,101.93,1100
2025-01-02 14:28:00,101.98,102.38,101.58,101.98,1150
2025-01-02 14:29:00,101.95,102.35,101.55,101.95,1200
2025-01-02 14:30:00,102.0,102.4,101.6,102.0,1000
2025-01-02 14:31:00,101.97,102.37,101.57,101.97,1050
2025-01-02 14:32:00,102.02,102.42,101.62,102.02,1100
2025-01-02 14:33:00,101.99,102.39,101.59,101.99,1150
2025-01-02 14:34:00,102.04,102.44,101.64,102.04,1200
2025-01-02 14:35:00,102.01,102.41,101.61,102.01,1000
2025-01-02 14:36:00,102.06,102.46,101.66,102.06,1050
2025-01-02 14:37:00,102.03,102.43,101.63,102.03,1100
2025-01-02 14:38:00,102.08,102.48,101.68,102.08,1150
2025-01-02 14:39:00,102.05,102.45,101.65,102.05,1200
2025-01-02 14:40:00,102.1,102.5,101.7,102.1,1000
2025-01-02 14:41:00,102.07,102.47,101.67,102.07,1050
2025-01-02 14:42:00,102.12,102.52,101.72,102.12,1100
2025-01-02 14:43:00,102.09,102.49,101.69,102.09,1150
2025-01-02 14:44:00,102.14,102.54,101.74,102.14,1200
2025-01-02 14:45:00,102.11,102.51,101.71,102.11,1000
2025-01-02 14:46:00,102.16,102.56,101.76,102.16,1050
2025-01-02 14:47:00,102.13,102.53,101.73,102.13,1100
2025-01-02 14:48:00,99.13,99.53,98.73,99.13,1150
2025-01-02 14:49:00,99.1,99.5,98.7,99.1,6000
2025-01-02 14:50:00,99.15,99.55,98.75,99.15,1000
2025-01-02 14:51:00,99.12,99.52,98.72,99.12,1050
2025-01-02 14:52:00,99.17,99.57,98.77,99.17,1100
2025-01-02 14:53:00,99.14,99.54,98.74,99.14,1150
2025-01-02 14:54:00,99.19,99.59,98.79,99.19,1200
2025-01-02 14:55:00,99.16,99.56,98.76,99.16,1000
2025-01-02 14:56:00,99.21,99.61,98.81,99.21,1050
2025-01-02 14:57:00,99.18,99.58,98.78,99.18,1100
2025-01-02 14:58:00,99.23,99.63,98.83,99.23,1150
2025-01-02 14:59:00,99.2,99.6,98.8,99.2,1200
2025-01-02 15:00:00,99.25,99.65,98.85,99.25,1000
2025-01-02 15:01:00,99.22,99.62,98.82,99.22,1050
2025-01-02 15:02:00,99.27,99.67,98.87,99.27,1100
2025-01-02 15:03:00,99.24,99.64,98.84,99.24,1150
2025-01-02 15:04:00,99.29,99.69,98.89,99.29,1200
2025-01-02 15:05:00,102.79,103.19,102.39,102.79,1000
2025-01-02 15:06:00,102.84,103.24,102.44,102.84,1050
2025-01-02 15:07:00,102.81,103.21,102.41,102.81,1100
2025-01-02 15:08:00,102.86,103.26,102.46,102.86,1150
2025-01-02 15:09:00,102.83,103.23,102.43,102.83,1200
2025-01-02 15:10:00,102.88,103.28,102.48,102.88,1000
2025-01-02 15:11:00,102.85,103.25,102.45,102.85,1050
2025-01-02 15:12:00,102.9,103.3,102.5,102.9,1100
2025-01-02 15:13:00,102.87,103.27,102.47,102.87,1150
2025-01-02 15:14:00,102.92,103.32,102.52,102.92,1200
2025-01-02 15:15:00,102.89,103.29,102.49,102.89,1000
2025-01-02 15:16:00,102.94,103.34,102.54,102.94,1050
2025-01-02 15:17:00,102.91,103.31,102.51,102.91,1100
2025-01-02 15:18:00,102.96,103.36,102.56,102.96,1150
2025-01-02 15:19:00,102.93,103.33,102.53,102.93,1200
2025-01-02 15:20:00,102.98,103.38,102.58,102.98,1000
2025-01-02 15:21:00,102.95,103.35,102.55,102.95,1050
2025-01-02 15:22:00,103.0,103.4,102.6,103.0,1100
2025-01-02 15:23:00,102.97,103.37,102.57,102.97,1150
2025-01-02 15:24:00,103.02,103.42,102.62,103.02,1200
2025-01-02 15:25:00,102.99,103.39,102.59,102.99,1000
2025-01-02 15:26:00,103.04,103.44,102.64,103.04,1050
2025-01-02 15:27:00,103.01,103.41,102.61,103.01,1100
2025-01-02 15:28:00,103.06,103.46,102.66,103.06,1150
2025-01-02 15:29:00,103.03,103.43,102.63,103.03,1200
2025-01-02 15:30:00,103.08,103.48,102.68,103.08,1000
2025-01-02 15:31:00,103.05,103.45,102.65,103.05,1050
2025-01-02 15:32:00,103.1,103.5,102.7,103.1,1100
2025-01-02 15:33:00,103.07,103.47,102.67,103.07,1150
2025-01-02 15:34:00,103.12,103.52,102.72,103.12,1200
2025-01-02 15:35:00,103.09,103.49,102.69,103.09,1000
2025-01-02 15:36:00,103.14,103.54,102.74,103.14,1050
2025-01-02 15:37:00,103.11,103.51,102.71,103.11,1100
2025-01-02 15:38:00,103.16,103.56,102.76,103.16,1150
2025-01-02 15:39:00,103.13,103.53,102.73,103.13,1200
2025-01-02 15:40:00,103.18,103.58,102.78,103.18,1000
2025-01-02 15:41:00,100.18,100.58,99.78,100.18,1050
2025-01-02 15:42:00,100.23,100.63,99.83,100.23,6000
2025-01-02 15:43:00,100.2,100.6,99.8,100.2,1150
2025-01-02 15:44:00,100.25,100.65,99.85,100.25,1200
2025-01-02 15:45:00,100.22,100.62,99.82,100.22,1000
2025-01-02 15:46:00,100.27,100.67,99.87,100.27,1050
2025-01-02 15:47:00,100.24,100.64,99.84,100.24,1100
2025-01-02 15:48:00,100.29,100.69,99.89,100.29,1150
2025-01-02 15:49:00,100.26,100.66,99.86,100.26,1200
2025-01-02 15:50:00,100.31,100.71,99.91,100.31,1000
2025-01-02 15:51:00,100.28,100.68,99.88,100.28,1050
2025-01-02 15:52:00,100.33,100.73,99.93,100.33,1100
2025-01-02 15:53:00,100.3,100.7,99.9,100.3,1150
2025-01-02 15:54:00,100.35,100.75,99.95,100.35,1200
2025-01-02 15:55:00,100.32,100.72,99.92,100.32,1000
2025-01-02 15:56:00,100.37,100.77,99.97,100.37,1050
2025-01-02 15:57:00,100.34,100.74,99.94,100.34,1100
2025-01-02 15:58:00,100.39,100.79,99.99,100.39,1150
2025-01-02 15:59:00,100.36,100.76,99.96,100.36,1200
2025-01-03 09:30:00,100.41,100.81,100.01,100.41,1000
2025-01-03 09:31:00,100.38,100.78,99.98,100.38,6000
2025-01-03 09:32:00,100.43,100.83,100.03,100.43,1100
2025-01-03 09:33:00,100.4,100.8,100.0,100.4,1150
2025-01-03 09:34:00,100.45,100.85,100.05,100.45,1200
2025-01-03 09:35:00,100.42,100.82,100.02,100.42,1000
2025-01-03 09:36:00,100.47,100.87,100.07,100.47,1050
2025-01-03 09:37:00,100.44,100.84,100.04,100.44,1100
2025-01-03 09:38:00,100.49,100.89,100.09,100.49,1150
2025-01-03 09:39:00,100.46,100.86,100.06,100.46,1200
2025-01-03 09:40:00,100.51,100.91,100.11,100.51,1000
2025-01-03 09:41:00,100.48,100.88,100.08,100.48,1050
2025-01-03 09:42:00,100.53,100.93,100.13,100.53,1100
2025-01-03 09:43:00,100.5,100.9,100.1,100.5,1150
2025-01-03 09:44:00,100.55,100.95,100.15,100.55,1200
2025-01-03 09:45:00,100.52,100.92,100.12,100.52,1000
2025-01-03 09:46:00,100.57,100.97,100.17,100.57,1050
2025-01-03 09:47:00,100.54,100.94,100.14,100.54,1100
2025-01-03 09:48:00,100.59,100.99,100.19,100.59,1150
2025-01-03 09:49:00,100.56,100.96,100.16,100.56,1200
2025-01-03 09:50:00,100.61,101.01,100.21,100.61,1000
2025-01-03 09:51:00,100.58,100.98,100.18,100.58,1050
2025-01-03 09:52:00,100.63,101.03,100.23,100.63,1100
2025-01-03 09:53:00,100.6,101.0,100.2,100.6,1150
2025-01-03 09:54:00,100.65,101.05,100.25,100.65,1200
2025-01-03 09:55:00,100.62,101.02,100.22,100.62,1000
2025-01-03 09:56:00,100.67,101.07,100.27,100.67,1050
2025-01-03 09:57:00,100.64,101.04,100.24,100.64,1100
2025-01-03 09:58:00,100.69,101.09,100.29,100.69,1150
2025-01-03 09:59:00,100.66,101.06,100.26,100.66,1200
2025-01-03 10:00:00,100.71,101.11,100.31,100.71,1000
2025-01-03 10:01:00,100.68,101.08,100.28,100.68,1050
2025-01-03 10:02:00,100.73,101.13,100.33,100.73,1100
2025-01-03 10:03:00,100.7,101.1,100.3,100.7,1150
2025-01-03 10:04:00,100.75,101.15,100.35,100.75,1200
2025-01-03 10:05:00,100.72,101.12,100.32,100.72,1000
2025-01-03 10:06:00,100.77,101.17,100.37,100.77,1050
2025-01-03 10:07:00,100.74,101.14,100.34,100.74,1100
2025-01-03 10:08:00,100.79,101.19,100.39,100.79,1150
2025-01-03 10:09:00,100.76,101.16,100.36,100.76,1200
2025-01-03 10:10:00,100.81,101.21,100.41,100.81,1000
2025-01-03 10:11:00,100.78,101.18,100.38,100.78,1050
2025-01-03 10:12:00,100.83,101.23,100.43,100.83,1100
2025-01-03 10:13:00,100.8,101.2,100.4,100.8,1150
2025-01-03 10:14:00,100.85,101.25,100.45,100.85,1200
2025-01-03 10:15:00,100.82,101.22,100.42,100.82,1000
